GeneSymbol,AD_beta,AD_logp,PD_beta,PD_logp,FTD_beta,FTD_logp,ALS_beta,ALS_logp
SPG21,-0.057775337968574,3.974191180967301,0.0689536625085518,26.247201266611555,0.00645916439713709,0.5456559854419918,-0.0545727015325352,0.45639249329052917
TRIO,-0.0018052559319726,0.014619572587306586,-0.00511809339419249,0.026109259823863466,-0.00102421485941833,0.5995720986734264,-0.0653518673094707,0.5756396094324292
TMEM132C,0.0263051603365805,1.3369135466187285,-0.012430361379133,0.04530862480516983,0.000946711154772113,0.14359924240435637,-0.00515011125251735,0.03170521296209402
BMP15,-0.0282786107650715,2.9359283989154887,-0.0130848419691734,0.24276004495828954,0.0380147365756044,0.6068077138942696,-0.146848101291423,1.9251681611412246
CACNB4,-0.0094085414862319,1.1506324521098494,0.0334948857049576,8.196321856269583,0.0254962023101153,0.3990373937685428,0.0980679954638301,1.0648221609217483
MTRF1L,-0.0605081748511917,4.845085926905234,0.05099943562532,10.172627013741067,0.0281192404128447,0.3574400130664467,0.0102216926136791,0.06450298598084521
MRPL55,-0.0986799692528006,12.336510765607807,0.0615945667271287,27.893601204751022,0.0732747468018444,1.9446575519730753,0.0326567251160105,0.23944478483345846
RUNX3,-0.00277532727947282,0.053713094862131223,-0.00768280668909065,0.186310270324611,-0.00779012184757421,0.18481161440021315,0.0124476324460386,0.08054748360825645
COL1A1,0.00277492866413846,0.41657026217830195,0.0460009830745703,3.1216182961591,-0.0353414015430007,0.6133611293692345,-0.218080371752675,3.792585415709738
ANGPTL1,0.0975855759726276,11.682138650976661,-0.00370019559426351,3.4599447560867667,0.00771367257729508,1.1631810122916157,-0.0806533802021526,0.7975286377884693
DEFB116,0.0112128548146049,0.527407054735911,-0.0390332860845422,2.5252344930873822,-0.0513486186515152,1.966820639793738,0.0159529223957393,0.10439866363579937
KIAA1549L,0.00302493215532784,0.2043392511955712,-0.0128589703388909,1.6741282762052194,0.0279510101624228,0.4150082323533931,0.114482001608734,1.3081877358809342
TBX22,0.0506544238080863,3.8391758347840996,-0.0103776947716962,1.1040168444280012,-0.0124216687880101,0.10066110300313798,-0.000200709910815666,0.0011840209797758254
TREML1,-0.0213213820857214,0.8468384371983271,0.060028317813442,19.078093092926988,0.00473524277874669,0.9547788609381329,0.0118336853283727,0.07604563094282026
TLR1,0.0640260533937735,6.274858184053195,-0.0196759525488628,3.983542132943646,-0.00715870176620244,0.2916302025881317,-0.0383951768611486,0.2905606627925899
COL6A1,-0.0543950970812519,6.3563823475246615,-0.0250240835478558,1.6015077627700616,-0.0827394710350898,2.0187543353576323,-0.031227841478446,0.2266323876169298
KLK13,0.0135938764651093,0.3921460746912484,0.0621163365543604,7.502744162055807,0.0262886573200964,0.39067307612961516,0.00652539589313234,0.04017981666776998
NFE2L1,0.00140331480299197,0.36357896469490253,-0.000178124146613199,1.9064736376835605,0.0107517721679565,0.38758076461768487,0.0838832134682372,0.8334012410262597
COL6A5,-0.00784304205831695,0.34449076393472955,-0.0237180162131038,3.327272476981053,-0.0669076086761825,1.3955334797113754,-0.0240791422244736,0.1676856935521731
BICDL1,0.0831014110496057,8.067932445368028,0.0157955297578088,0.21090111983429516,-0.0133708951703333,0.1822668087182347,0.0367274186435829,0.2741636811047107
MUL1,0.0529821194944384,6.229475772818868,-0.00148059781015131,1.384450858955239,-0.0283967279753779,0.4739325515812616,0.00784335036347768,0.04879535280419018
RNF122,-0.023887941943293,0.9481264478636151,0.0322828554221534,3.8952793802748547,0.0254518729986025,1.409166883034697,0.0381850684029109,0.29350388769524977
SPART,-0.0436416781736126,1.7487122542611169,0.0770915732154408,28.166405972059678,0.0481631408567118,0.9164288767008757,-0.00370928404728187,0.022795799038215537
EQTN,0.0169318290345969,0.49990875001290397,0.00104757936194675,0.44462428361348916,-0.0352236728922258,0.4487419413594718,-0.00246353440180778,0.01475753088068721
FAM162B,0.000694677152950888,0.11676974857210068,-0.0192833367763677,2.399498433798368,-0.0251614008046989,0.41579806657784657,-0.114801435639765,1.2989461916678613
TENM2,-0.0927960925902465,20.55404354867145,-0.00556228657922402,0.2124229448379579,0.0384031522930731,0.5415042247886114,0.0452438799732863,0.35552253560053454
MTMR1,-0.0441681274739781,6.650595644096162,0.0171774904551625,0.33352679310106,0.0532013825916938,1.1786514115974698,0.0126263563414959,0.08109182604698899
MEGF10,-0.0186926106841221,0.7461244232762839,0.0116129170443781,0.002171763536279522,0.0165532715949722,0.1612298013802853,-0.121415102129793,1.4205803434827242
FLNA,0.0222610404397895,2.6582843427493112,0.0262602362774352,5.156012256296228,-0.005480892175236,0.3914553157515066,0.0607363385827371,0.5269218808757887
MILR1,0.00481022298064638,0.4923644242311377,0.00765235485071703,0.7117305807978076,-0.0519346110018701,1.1453216612702015,-0.0536584285842178,0.44189035215373723
THSD7A,-0.0159035416132109,1.3181952477773347,-0.00897281252026971,0.878058916309703,-0.0220106605347817,0.9484970956833331,-0.0196199156928164,0.13246333202270344
LPCAT2,-0.00296560009050226,0.08151989103553084,-0.0278359931908662,2.3070305679865046,-0.0124680492999725,0.2793269105440516,0.0796396005829444,0.7578312402538785
KRT5,0.0212087505218734,1.183117547519993,0.0429700876252917,11.975840582995973,0.0111386100737823,0.5983395900705215,0.00772127690913769,0.048878651629211844
TSSK1B,0.0164435496825859,0.39953371244733654,0.00168387647590345,0.05394923127775839,-0.00496339849266552,0.09052772451467636,0.0232464415201616,0.15949171111224486
SMARCC1,-0.0365625452614002,3.8367031761594474,-0.00762274862802099,0.4393857690593226,0.0222704804779891,0.2641174552786492,7.74562551670173e-05,0.00045618315862256477
CHGA,-0.0936318546469393,16.642953342977602,0.00490814609862974,0.19690129805792028,0.0078588457513757,0.38858505953015654,0.0293734735985925,0.2164781231407152
GCH1,0.00968045858679014,0.14346700197981102,0.0077957642885074,0.38995221132125935,-0.0188675721759717,0.28026704903960975,-0.0159563487423996,0.10453841796087034
TMEM52,0.0481819625775308,3.5080233872451836,-0.0467558604364797,3.709806162011065,-0.038775422006899,0.9654350553382056,0.00184499149613331,0.011036779807186066
CLEC12A,0.0242281160044761,0.7395351414522878,-0.00823391581031381,1.1135696183090984,0.0197641593796408,0.41430148887481705,-0.0436942028129448,0.3420704925110908
YME1L1,-0.000672119647394082,0.11964163754246601,0.00641269107910631,0.05460422459391358,0.0159470824260214,0.1869591305616681,0.0504521279549089,0.4085357114432133
TINAGL1,0.139844404345116,31.86270630124115,0.0027904335095036,0.5842565154669003,-0.0397489260606345,0.7071372601639411,-0.00987947134252964,0.06263413661233105
HNF1A,0.048923414692802,5.147528325261804,-0.00258402696110856,0.9306705707847943,0.0285280075225301,1.148272976798547,-0.0113687514080347,0.07280114159657022
SIT1,0.00232007450666476,0.08631541462290167,-0.0178681091664733,0.7440641006560648,0.00510545955713815,0.4425860359766712,0.0190628209968437,0.12746936430292308
CREB3L1,-0.0103133306086644,0.9993274660111037,-0.025523788240461,2.6493466266057104,-0.0262202757908457,0.6537155928516378,0.0785006801472592,0.7508863198246428
CD93,0.0772183924528652,11.482650055687627,0.00174527895398798,0.47441894736007,0.0214828116138231,0.42705384612792086,-0.0473055069042966,0.39083148813118446
PUS1,-0.0625368891639818,4.554783212823555,-0.00478491896473998,0.5494914049672429,-0.00593364678362723,0.07591685626759513,0.0308369530906347,0.2219335904236751
TBX5,-0.0428117433121276,5.73083479659579,-0.0212611302189033,1.2941503978177495,-0.0473553648944961,0.9773211117572338,0.00301315607088863,0.018124182242304054
PKLR,-0.0816754233137833,18.302988723733087,0.0114122524019786,3.2944438352343326,0.0564198603441426,1.3760717744531215,0.0120908336191689,0.0776658450947963
CXADR,0.0150300430686408,3.810956299529183,-0.0151922358811155,0.08409580442912332,0.0487943351792889,0.6650348138689826,0.013725136429271,0.08932715496831976
ITGB7,0.0144230374759017,0.251522714276466,-0.00783963462865371,0.1821851884145678,0.0130320046146384,0.376370610995006,0.0824127693491018,0.7948030943198778
MSR1,-0.00117976454018372,0.11041626961516264,-0.00743710322035942,0.7933570707617251,-0.0418669818776758,0.9605574871916142,-0.069903502340883,0.6327810432785657
NAGPA,0.0333565066869185,2.6731474385538676,0.012177072130072,0.10810794373954861,-0.0256947362914525,0.5752423184841691,-0.0989082295028606,1.0635634359019366
TBCE,-0.0807297384178906,7.768321522617275,0.0635271527124528,20.29825896304741,0.0568589158609991,1.1870614290753592,0.00172287408734439,0.010376678957456961
TXNDC5,-0.0204280223252049,0.39469739787344377,0.0324142808457166,7.34245680851666,0.0391349460180525,0.8877774070948903,0.0222588196293905,0.1519800813686709
DNAJB9,0.081849506125981,9.098352023703095,-0.043612487565166,9.609338075148484,0.0420234436918665,1.039753092290288,0.0207872971693474,0.14302253594717523
CDH15,-0.0778091971406678,14.709632510549408,-0.0277003745242456,1.419674854177696,-0.0571403227012069,1.444562909942022,0.000728958207160884,0.004313107455518091
CTBP1,-0.0846440052878168,8.488132214586816,0.0616076274076045,18.984757978141186,0.0526509648609673,1.0604339997747303,0.00741640258742252,0.04633383148246502
TPMT,0.0335713285679282,1.8148896745933527,-0.016580554174091,1.309845956801135,0.030455993206408,1.1103111149829321,0.0362101819100952,0.27204185236457745
FGFBP3,0.0671608962471345,4.981911232305013,0.0323050269911512,1.6421212995933416,0.0330374781385284,0.5530564654354446,0.0291997790315948,0.21601094592314835
C10orf105,0.0681603290612673,8.304759066574208,-0.0387592943270826,4.7386665354529995,-0.0224435862866017,0.45481807888871567,0.039738717924284,0.30218565058935615
TMEM154,0.0269116616538767,1.3941436468358508,0.0148816653236607,0.5132846047356887,-0.0733136007719495,1.627233714472592,-0.104543955681854,1.1269698764604523
UBE3A,-0.139565947986199,30.275667628541278,0.0594172867415934,17.884171310845165,0.0561942738667281,1.0436586688890992,-0.0698156699733499,0.6516033651748746
TBL2,-0.0774923395563321,7.30848392901356,0.0553008234590394,19.518062576143585,0.0277348451224683,0.452945655424485,-0.00668190537139396,0.04153411782761938
RIC3,-0.0114341385039101,1.356524701212319,-0.00690318502739182,0.8658618554810829,-0.0235019057210431,0.7335885804111134,-0.0503419853886339,0.40748203997316146
ERN1,-0.0332933496772117,0.9750645593301379,0.0365542151283453,6.285764619380619,0.0138431324931221,0.06602782583797057,-0.0442082310597212,0.3484183038344691
FDX2,0.0367585159511438,2.3138698655259584,0.00268554048469734,0.1697209359218114,0.0222363151902899,1.7457300028395033,0.00209296168207185,0.012587118760222914
TCN1,0.0547198220115598,2.683922007265394,-0.00629196085762426,0.9849017602516003,-0.0209215189755055,0.2849773362188755,-0.0747152850732643,0.6930701225472853
PCOLCE,-0.0288257406128704,2.9347685610786094,-0.0706287387140787,9.459220767867201,-0.0165560687004211,0.192528150551918,-0.0019858422049873,0.012281768037872958
TMPRSS6,0.00943792485937785,0.16667796835910945,-0.0330825289546038,3.8097139958445516,0.00795384250757731,0.2654463467483114,-0.0273271708160774,0.19281447775718605
ASL,-0.109341570253145,16.051161637543977,0.0175873071813905,4.50705523885885,0.055448082619817,0.963795688202911,0.138260068148396,1.7763265420757095
TGM1,0.0466248969220601,3.343385972710598,0.0159167410857058,0.16820048076989647,-0.00664861750685009,0.07760610206051072,0.046725902185068,0.37189068323936103
ADGRF1,0.0537539245976461,5.9212252744251614,0.0278539673444519,2.3043844619053955,0.0251801949307042,0.36420124747657695,0.0284250777773878,0.20209140326667574
BPIFB1,0.0413521399536126,2.107003827837578,-0.0528317079920026,8.304318689787337,-0.00410691188860191,0.6377994663477768,-0.00452695144513899,0.028800239687644863
NAGS,0.0150775432413866,0.32942161105505174,-0.0130406819891157,1.3660065457107762,0.0121304363700394,0.1732128615144475,-0.142111571430645,1.8384671947294624
UROS,-0.0470263290622646,4.484305222431876,0.0436083775748999,5.834725105852521,0.067034841752297,1.1826544672248538,0.0605491782856227,0.5349966191356851
LRCH4,-0.0503102962566931,3.2629616389352574,0.0149717511590069,0.584933575206073,-0.0243971473376622,0.3739457860746014,-0.021597812017528,0.14675466908040752
PAPLN,0.00252186656835678,0.03920507593387308,-0.0209948515966581,0.5002782932277904,-0.0138833801042761,0.20980801197631266,0.0601919291990006,0.5147480336223129
QDPR,-0.107367295619476,16.448415317319927,0.0339412271186655,8.918490080678504,0.0659227802500016,1.2858572366931569,0.0623536743578647,0.5519119149605806
MADCAM1,0.0303233437027335,2.9827889406856127,0.0196626382247555,2.4950050634565075,0.0152691833969863,0.31654358000409283,0.0808052648295811,0.7929308570815828
SUN5,0.00815304422631084,0.4571990655362336,0.00229067901320734,0.0929647367852806,0.0690560994252037,1.6264001369310075,-0.103474652815207,1.1341279501171921
TRABD,0.0268799435407587,2.2899397495251845,-0.00678911002361577,0.5509240581230708,0.000606836144287302,0.19313292155562925,0.0779577034444894,0.7508932492814652
CASQ1,0.0320746373793946,1.208657008128719,-0.0119407590273037,0.9014690800036327,0.0231129279812068,0.27542061417063746,0.00695470182397516,0.04314295863007342
XDH,0.00436634261455369,0.9691977756532824,-0.00750149910329708,1.795635875920288,0.00469711171694291,0.9472597168746643,0.0268787068460048,0.1884982657249863
ALDH1A1,-0.101790496137186,22.862880459779063,0.0311899558481845,10.614698106798235,0.0816446750189169,1.7828817360147309,0.032728369833135,0.24325407739863025
SELPLG,-0.0363404484521574,3.393521955973395,0.0117803987308016,0.4097161676421305,-0.0226882027427383,0.32798194957271903,-0.156068475743634,2.162661169065194
CHCHD10,-0.0547233275106907,5.931025992057768,-0.0124763122507795,0.11863682734878682,0.0219803337285567,0.4117094666240085,0.00701185563141073,0.043580289194049986
GSTT2B,0.0508393427116071,5.779049541571674,0.0133209145275796,0.11960074693881895,-0.0627265133073124,1.1339471952885711,-0.0925270833477812,0.9463422343870058
LRP1B,0.0170417128736893,1.575844538720665,-0.00173159969140401,0.5628381726500322,0.029868906191662,0.41355663451693814,0.0749615762638837,0.7059148739851957
ATF6,-0.0405226456884351,1.8801790299530465,-0.0161041684820283,0.37011952361877654,-0.0942080531396333,3.0754940313032613,-0.183391093423462,2.953685207908658
COL11A2,0.0202376227924444,1.364042132473796,0.00251644696166538,0.01585840454224928,-0.0492913153438165,1.15271493603492,-0.198225105838168,3.278726253982287
GABBR1,0.0218665276643924,0.8847758872838916,-0.00775382449161026,0.8570965449078392,-0.0144164104977498,0.4492326626136934,-0.0789875486649861,0.7524995179569686
GAD1,0.0209553422563868,1.0467998894201158,-0.0236722587726887,1.119627019508061,0.00670969987070453,0.23085595646341653,0.0362092589476605,0.26985188693677753
GRB7,-0.0951758323197826,19.974147539615426,-0.022524664117729,3.6148849645424885,-0.0265242247097607,0.4122626067470995,-0.0498628051980754,0.40451977362328395
DCAF5,-0.0432233668605751,4.133052907231484,-0.00388181485204115,0.24028357806611153,0.0171868474837128,0.7205491623991808,-0.0677125608348449,0.6059379705946937
LAIR1,0.0368531243268612,2.0804872275815156,0.00838220411563707,1.2382631417921313,0.0330755013795188,0.43941932763746133,0.00146746948572599,0.008734756488159797
CD34,-0.0881475760385077,14.912519451239767,-0.03293644585417,3.631817463098063,-0.0229401510730794,0.4170606193137183,-0.100364820432225,1.0600893430002087
SELENOS,-0.0425886791018473,2.6765536423174017,-0.00947122012758358,0.2957040146256804,0.0565101939017977,0.8514414042235291,0.0173502610475146,0.11573373231438533
CYB5A,-0.0163887756300945,1.2301929647877674,0.0150185379162868,0.30945840268689934,0.0137593848356395,0.23592805421949056,0.041196851066266,0.316407221986662
NT5C2,-0.0604000573780938,4.218947982173639,0.0805456855876354,25.933904851776585,0.0166633191729029,0.8341134808332215,-0.00207454619221872,0.01253847186419829
CSNK1D,0.00849613895913152,0.8098536433102619,0.0376110751802874,1.8913956230120803,-0.0154530889314412,0.2687681717927237,0.00965275167787019,0.0606796085639432
SCARA3,-0.0221617830764084,2.960376058875216,-0.00987590134505365,1.8658173692807851,-0.0349643998264056,0.605279924542453,0.0479728636308468,0.38311970366389553
LRRN1,0.193050610353364,45.22120850760353,-0.0379231650442173,4.273196501684267,-0.0200193141916684,0.9650425037185665,-0.0688519482497348,0.6226187848655309
TMCC3,-0.082709664111913,16.271648533079745,-0.0290557909599354,2.7470337773448232,-0.021936428119739,0.3339355113774608,-0.0817452546761484,0.787349404545549
NOTCH2,0.0262776218789017,1.8817946408608983,-0.023575820512899,2.3395317358516268,0.050015781675641,1.04980149758029,0.0137249682864852,0.08877496229568417
SORT1,0.00547243017046677,0.2539815036381502,-0.00711576276211722,0.6101393330860856,0.000347325298497228,0.30129361675834393,0.0376581269800317,0.2846438845855786
TNR,-0.022368163596514,1.4802316404178197,-0.00787140862225004,1.5778799250308762,-0.0586848271803475,1.3000435026458095,-0.0660542002714984,0.5865985574806442
SAMHD1,0.0101220397969397,0.05656328838575267,-0.0087685558172637,1.8712488641750717,-0.030284960436317,0.5148869575573869,-0.0524844430319235,0.42932758242453795
WWP1,-0.0599862227386575,4.282540115484318,0.0528710098138934,18.302786698197735,0.0259526911739472,0.3519879274287548,-0.00294412209866047,0.018039483498706075
CREB3L4,-0.00469793123974655,0.7580710815782535,-0.0394748825713637,3.6262561972916907,-0.0158084230545604,0.21563218271570303,-0.0260560160984984,0.18397537636566752
DSG3,0.0241254084696629,0.7839862481536699,-0.00669275748814403,0.7581638019130702,-0.0139562566529049,0.1595270970312195,0.0532210688748635,0.4391060565858596
RAG1,0.0226588946011038,1.114141762375886,0.00682953813208529,0.6697265773795161,-0.0152645516664494,0.2080959564147871,0.0100976385745473,0.06385194396579322
PMS2,-0.0163927604129168,1.1249108355478372,-0.0186776783877089,0.8843696301547789,0.0240564753333834,0.9609418571471188,-0.0344942920888343,0.25704862830646735
PCBD1,-0.118513817066518,22.174532244203466,-0.0243076863310981,1.197100292672983,0.0301599847858133,0.38094320526268066,0.144191024496606,1.8695107377677678
PPM1D,0.0120523572285163,0.48362453385244863,0.0168650682846257,0.028971660965869863,0.0456261399133202,0.9292930765379616,-0.0695299735620739,0.6284562471912922
APOA5,-0.068864742936151,10.306460623602945,-0.0165766608938499,2.2361488267836016,-0.117925357408258,3.995021899478041,-0.124393379672321,1.492382483711303
MRE11,-0.0397054888127486,1.4658934313166445,0.0269653562016084,3.5005690518639327,0.0321703216636623,0.41214530409332595,0.0392992802149009,0.30406984862259906
CHFR,0.0344684194669275,2.1679051428794733,-0.0309721701512842,6.633525843556292,-0.0159524875580283,1.610067700634044,0.110511856693205,1.2305954496930498
PXDNL,0.0246191793740466,1.4185635504480159,-0.0198072534558445,1.6624912213867922,-0.00843987004658795,0.10486053957373342,-0.0587977312985613,0.5004501131278345
BTG2,-0.0579846434541696,7.122127412618332,-0.0467664321571381,6.564072568548119,0.0101451645106543,0.15447753931723884,-0.0130316940451706,0.0838427788279511
CLK2,-0.0942235258588327,19.49194061314471,-0.0415665636178421,5.859441257616218,-0.0200612751509481,0.34901969275966177,-0.0516194344246448,0.4200908662330562
USB1,0.0601232717197071,8.815692243748721,-0.0137433144556266,4.321770362024837,-0.0243362350620393,0.2681075718651155,-0.0596353061447451,0.5102067382031311
CSNK2B,0.0196773756827942,1.5898676987129565,0.00567619462026989,0.19610995225099243,0.0143784990695088,0.33223183732716444,0.0553653462248839,0.4655465031898677
ARHGAP25,-0.0423587960611674,2.265946541511374,0.0411198494512973,12.621042451230839,0.0451918428015232,0.8437999462956313,-0.0238862885839017,0.16845637714627645
LILRB3,0.033479557829919,1.3972185216574793,0.0153015328924207,0.1744211859530179,0.00310684066151229,0.06448471489970416,-0.059179593877316,0.5025903785835825
FANCF,0.0390252874342281,4.180998430569891,-0.0159084281970439,1.642703580734695,-0.0303548847726844,0.42208767807984066,0.000392607330475737,0.0023262848021336218
BLK,0.0446843682315349,3.3536486491954465,0.0106049507721503,0.11463842550622008,0.0233686399259175,0.7779691770466476,0.0308402995942639,0.2219035741645249
TALDO1,-0.0516533374946686,3.0919180611570694,-0.0107356941992321,0.07716213874494592,-0.00946581117378557,0.4373857761277043,0.12887467130031,1.5811928809827733
P4HA2,-0.0529154767858592,6.864795664990543,0.00780343884893628,1.9869527873056116,-0.0259880708427761,0.41498137723130574,-0.0189612353684788,0.12711798287259476
NHEJ1,-0.0191395757506683,0.2872863579583811,0.0414783343066236,5.273202795229548,0.0760329853822943,2.0478646545306733,-0.05274934465061,0.44122120984431096
TTN,0.0168615335416975,1.3674529306103362,-0.00864555159152387,0.26431117292933803,-0.0157163606672091,0.422950964447621,0.200454734198063,3.556669171319559
PLCB1,-0.120921215994678,20.831990352446375,0.0695234070059665,23.134094907694262,0.0220818877784523,0.7178535921480257,-0.0546232607572399,0.4576028409750755
EIF5A2,-0.051702503284636,3.7121039349469047,0.0370662531990048,5.674827446896282,0.0432813073711522,0.7455302880882709,-0.0409361164968136,0.3200549587350099
ESS2,0.0202218701148779,2.052799673480668,-0.00483345698475266,0.3488249013513311,0.0325485371804757,0.5767881935950725,-0.0492506811041889,0.39612165733902344
GRB10,-0.0496338930628076,2.7096858722625656,0.0569854452415524,18.44695518083549,0.0285796286828366,0.46664239378336814,-0.018125850713333,0.1230311549174629
RRM1,-0.0671520245045459,14.925162921307962,0.0175000505283344,1.6131501688021381,0.0670278337212825,1.2635087768390607,0.131883866684643,1.6220927232822042
TYMP,0.00799443382379907,2.8222465703306465,-0.0147672233765613,0.029953115953458783,-0.00334865925028795,0.6440920586851082,-0.0207494391687037,0.14473617005870423
AQP4,0.00499922164703356,0.28346596310248195,0.0173702794530737,0.08454714686209704,-0.0189562540077642,0.2641016054745589,-0.00744914786064885,0.04623242799837799
MFN1,-0.00835891189691734,0.6887122346356266,0.00406186212077658,0.21363218789820285,-0.0104992425149641,0.5456550131554252,-0.099422102872615,1.046917133344506
TENM4,0.0741086198345982,10.29537684809961,0.0260786317206294,1.4200845956598642,0.0049985739493836,0.04886640593026741,0.0565029500999074,0.4810159009212808
AK2,-0.0533490114232834,3.112540597794791,0.0604477197370516,19.993829750809233,0.0341360006463056,0.5746396774224977,-0.0167262317386401,0.11089376844423732
ADH5,-0.0438823731147994,2.095078268634065,0.0720099487713987,22.536286621289488,0.0774070206432576,1.7648891448730577,0.00125408733088907,0.007558822485007062
INPP5E,0.0119494912999923,0.4768239018953593,0.0518115997602198,4.437962741052976,0.020631210462766,0.4582319319864302,0.0382738008900114,0.2882725555252899
GPR101,-0.000483163436701116,0.37282788231854364,0.0119547311186341,1.290370374842935,0.0316481558547003,0.5390021954245364,-0.00709737844019303,0.043871200975071155
ZNF18,0.050886509715566,3.252992113205389,-0.00400767534608079,0.9030683153187331,-0.00565904491770705,0.21464998042292116,-0.0409649783236219,0.3135802871998865
FOXL2,0.0510772864096444,4.966032526267195,-0.00759257854015084,0.9439442283199526,0.0133539376338601,0.3776581101752284,-0.00279917049042643,0.01685805711119514
ADH7,-0.0352064252940136,2.871408601420497,-0.029527674906262,4.8003838182126755,0.00498135830296212,0.46057309894243226,-0.178276766733798,2.676575911779608
RBM24,-0.0758212893797835,12.501430610785697,-0.0246028439057141,1.4277247217061575,0.0241168115543979,0.47630244190013715,-0.0442257976781533,0.34553085274316797
PRPS1,0.00121360893403148,0.6185177600464357,0.0418519286975506,5.9952593971717585,0.00363268127339739,0.8226880167978823,0.0845400949937291,0.8259765814754589
BLVRA,-0.12788088683429,26.363638698365875,0.0488472756334049,11.710315002643219,0.0746354861063927,1.5393529447377408,0.0481838533910878,0.39855368003071034
KRT7,-0.0353631138989633,2.735097991826584,0.00137201071498015,0.052700149537925456,0.0441131537203316,1.0438910263206975,-0.0506737121758834,0.4104638347289232
ATF6B,0.0210506750831291,0.8900896385258575,-0.0333416501916311,4.607323419734587,-0.026216275843307,0.43888083883999246,0.0846801807129124,0.8551902015597836
WFDC2,0.0707361726188037,7.265648709710086,0.0104892601358651,0.3292266898009186,0.0566229745829357,1.4647540289736523,-0.0266817417791473,0.21438820519316246
CA8,0.0501736141930844,3.4313029383872027,-0.00496545070642271,2.346663786108423,0.00220330722710971,0.053044875970941374,-0.111461003288474,1.2425219813115211
MVK,0.0267142654750593,1.4353759205351866,0.0173946893125303,1.3853577269956057,0.0340171375242247,0.5991491992776891,0.0952014513263013,1.0017911851691645
PTK2B,-0.10760359177701,15.10878702511584,0.0606199702159694,20.5274502746974,0.0270027093796775,0.3540620332330731,-0.00849679753797554,0.05344706260067091
DNAI1,-0.0281974145176255,3.522125915964665,-0.0170460991779934,1.79376107394763,-0.00241965006819632,0.012658810723430173,-0.0518244136290891,0.42263880919982333
RNF146,0.0640078446466025,6.509565753500238,0.00850002341168571,0.7673307093694204,0.040075764995069,1.902117487684067,-0.0290434070897643,0.20666861143422888
KMT2C,0.00428528224216172,0.14346859543793533,-0.0441409336727902,7.710633344435028,-0.0268295534338437,0.6518353420414876,0.00711049566101216,0.04396021586707238
CARD9,-0.0599257880421148,5.41891148926551,0.0194150981840389,1.0295698889463356,0.0675232119144072,1.5710634354614754,-0.128535343746109,1.5571992540981778
ACAD8,0.0141603773606782,0.45854839936492287,0.00215921932945859,0.5830699574336558,0.040564357787315,1.8924598899164178,-0.00961947330945058,0.06041716703850807
PLSCR3,0.020846602147755,0.8925867903623971,-0.00110191965624267,0.09889765011034489,0.00376589477190402,0.19028206306211645,-0.00602537230095809,0.03717886974812493
FBXL4,0.0599932416061889,6.2449072690508425,0.0124462276766001,0.7703822002360787,-0.0164309559815455,0.22820696769541618,0.0630261138466846,0.5545059548778439
EHD4,-0.0324602881134061,0.7985903395222305,0.0731870927849251,26.57921033223326,0.0281489011511135,0.48174284589016014,-0.0142878693099663,0.0936480203055193
DLX3,0.0288011565660697,3.0961921374486776,0.0296122486986879,3.310552955395648,0.0395858479204345,0.6964654068979726,0.034761847950636,0.2579833629393063
FAH,-0.094559934950138,12.564222275039063,-0.0153756210373203,0.22011597340988862,0.0238434277854869,0.3709508607624412,0.0237187655857469,0.1632364607345496
RUFY1,0.0565872883221017,5.297735538313249,0.005244545808824,0.06632782224934827,0.0193193097668104,0.31878661505889255,0.110156135410222,1.2191091781986807
PDLIM1,-0.0676945805005844,5.109910694966385,0.0915897112508279,29.682178973732675,0.026746707782136,0.5903324877870808,0.0128219350938312,0.08248116258133767
HNRNPC,-0.0332813019393914,4.382001497518557,-0.043525623351043,5.7520926501643705,-0.0289304478348972,0.8216116053865324,0.0777654873480793,0.7383360004333945
DTX1,-0.0317905429735938,7.358663367177427,0.0357965654507936,1.6733702428326322,-0.0290523494995843,0.40201034161477756,-0.0756093287694851,0.7065821520293932
RECQL,-0.0656838201530934,6.044558696121084,0.0266413872074163,9.754604192754776,0.0541537704718928,0.926937919435299,0.0218434302149423,0.15292916497562023
PQBP1,-0.0178091978223924,1.0946804283356049,-0.0105000550710635,0.8909789059035117,-0.00247013140482689,0.082337788680194,-0.0519780577452447,0.42484811882032913
TCTN2,0.0226012466877012,1.1426993277508286,-0.0292470156193004,2.7262432960328495,0.0195656200755359,0.44834664155057824,0.0220383084591222,0.1499444370177638
INA,0.000309202471301036,0.7810806735288894,-0.022104366387806,2.5816904690527775,-0.0339991142185283,0.488202993356152,-0.0258435899198594,0.18313809285340707
DNAJB2,-0.0406115192457548,1.9342018169456405,0.061384191573549,19.86677483669542,0.0650566513151332,1.2800756929000934,0.057769802637203,0.496697097174845
RHPN2,-0.0494963573173068,5.8368671169250295,-0.00674035553132981,1.4652130946731186,-0.0048219425035438,0.05042197973766151,-0.0577487240029562,0.4888359882719548
SOCS3,0.00115770397050422,0.22441521128622052,-0.0226321058458424,0.2189281484516217,-0.00497415343787681,0.07196420480826443,0.0780093528950473,0.7499119492371144
PYGL,-0.0756212174912811,6.522857452340066,0.0448691261360421,13.06476374733271,0.026584413790605,0.4404318629885399,0.0295616989715401,0.21405324525455505
DNER,-0.00610227204844376,0.4186908368565222,-0.00881139729262488,0.8587346821390927,-0.0634185770057493,1.3553782504449403,-0.0319003127170472,0.23090564429618937
