UniProt,ENSP,source
Q10589,9606.ENSP00000252593,UniProt_AC
Q10713,9606.ENSP00000360782,Ensembl_HGNC_uniprot_ids
Q10713,9606.ENSP00000360782,Ensembl_UniProt
Q10713,9606.ENSP00000360782,UniProt_AC
Q10981,9606.ENSP00000387498,Ensembl_HGNC_uniprot_ids
Q10981,9606.ENSP00000387498,Ensembl_UniProt
Q10981,9606.ENSP00000387498,UniProt_AC
Q11128,9606.ENSP00000466880,Ensembl_HGNC_uniprot_ids
Q11128,9606.ENSP00000466880,Ensembl_UniProt
Q11128,9606.ENSP00000466880,UniProt_AC
Q11130,9606.ENSP00000318142,Ensembl_HGNC_uniprot_ids
Q11130,9606.ENSP00000318142,Ensembl_UniProt
Q11130,9606.ENSP00000318142,UniProt_AC
Q11201,9606.ENSP00000428540,Ensembl_HGNC_uniprot_ids
Q11201,9606.ENSP00000428540,Ensembl_UniProt
Q11201,9606.ENSP00000428540,UniProt_AC
Q12778,9606.ENSP00000368880,Ensembl_HGNC_uniprot_ids
Q12778,9606.ENSP00000368880,Ensembl_UniProt
Q12778,9606.ENSP00000368880,UniProt_AC
Q12792,9606.ENSP00000449428,Ensembl_HGNC_uniprot_ids
Q12792,9606.ENSP00000449428,Ensembl_UniProt
Q12792,9606.ENSP00000449428,UniProt_AC
Q12794,9606.ENSP00000266031,Ensembl_HGNC_uniprot_ids
Q12794,9606.ENSP00000266031,Ensembl_UniProt
Q12794,9606.ENSP00000266031,UniProt_AC
Q12797,9606.ENSP00000368767,Ensembl_HGNC_uniprot_ids
Q12797,9606.ENSP00000368767,Ensembl_UniProt
Q12797,9606.ENSP00000368767,UniProt_AC
Q12798,9606.ENSP00000319052,Ensembl_HGNC_uniprot_ids
Q12798,9606.ENSP00000319052,Ensembl_UniProt
Q12798,9606.ENSP00000319052,UniProt_AC
Q12799,9606.ENSP00000484621,Ensembl_UniProt
Q12799,9606.ENSP00000484621,UniProt_AC
Q12805,9606.ENSP00000378058,Ensembl_HGNC_uniprot_ids
Q12805,9606.ENSP00000378058,Ensembl_UniProt
Q12805,9606.ENSP00000378058,UniProt_AC
Q12830,9606.ENSP00000307208,Ensembl_HGNC_uniprot_ids
Q12830,9606.ENSP00000307208,Ensembl_UniProt
Q12830,9606.ENSP00000307208,UniProt_AC
Q12836,9606.ENSP00000482304,Ensembl_HGNC_uniprot_ids
Q12836,9606.ENSP00000482304,Ensembl_UniProt
Q12836,9606.ENSP00000482304,UniProt_AC
Q12841,9606.ENSP00000295633,Ensembl_HGNC_uniprot_ids
Q12841,9606.ENSP00000295633,Ensembl_UniProt
Q12841,9606.ENSP00000295633,UniProt_AC
Q12846,9606.ENSP00000317714,Ensembl_HGNC_uniprot_ids
Q12846,9606.ENSP00000317714,Ensembl_UniProt
Q12846,9606.ENSP00000317714,UniProt_AC
Q12857,9606.ENSP00000360231,Ensembl_HGNC_uniprot_ids
Q12857,9606.ENSP00000360231,Ensembl_UniProt
Q12857,9606.ENSP00000360231,UniProt_AC
Q12860,9606.ENSP00000447006,Ensembl_HGNC_uniprot_ids
Q12860,9606.ENSP00000447006,Ensembl_UniProt
Q12860,9606.ENSP00000447006,UniProt_AC
Q12864,9606.ENSP00000027335,Ensembl_HGNC_uniprot_ids
Q12864,9606.ENSP00000027335,Ensembl_UniProt
Q12864,9606.ENSP00000027335,UniProt_AC
Q12866,9606.ENSP00000295408,Ensembl_HGNC_uniprot_ids
Q12866,9606.ENSP00000295408,Ensembl_UniProt
Q12866,9606.ENSP00000295408,UniProt_AC
Q12884,9606.ENSP00000188790,Ensembl_HGNC_uniprot_ids
Q12884,9606.ENSP00000188790,Ensembl_UniProt
Q12884,9606.ENSP00000188790,UniProt_AC
Q12904,9606.ENSP00000378191,Ensembl_HGNC_uniprot_ids
Q12904,9606.ENSP00000378191,Ensembl_UniProt
Q12904,9606.ENSP00000378191,UniProt_AC
Q12905,9606.ENSP00000355011,Ensembl_HGNC_uniprot_ids
Q12905,9606.ENSP00000355011,Ensembl_UniProt
Q12905,9606.ENSP00000355011,UniProt_AC
Q12906,9606.ENSP00000404121,Ensembl_HGNC_uniprot_ids
Q12906,9606.ENSP00000404121,Ensembl_UniProt
Q12906,9606.ENSP00000404121,UniProt_AC
Q12907,9606.ENSP00000303366,Ensembl_HGNC_uniprot_ids
Q12907,9606.ENSP00000303366,Ensembl_UniProt
Q12907,9606.ENSP00000303366,UniProt_AC
Q12912,9606.ENSP00000346442,Ensembl_UniProt
Q12912,9606.ENSP00000346442,UniProt_AC
Q12913,9606.ENSP00000400010,Ensembl_HGNC_uniprot_ids
Q12913,9606.ENSP00000400010,Ensembl_UniProt
Q12913,9606.ENSP00000400010,UniProt_AC
Q12918,9606.ENSP00000229402,Ensembl_HGNC_uniprot_ids
Q12918,9606.ENSP00000229402,Ensembl_UniProt
Q12918,9606.ENSP00000229402,UniProt_AC
Q12923,9606.ENSP00000394794,Ensembl_HGNC_uniprot_ids
Q12923,9606.ENSP00000394794,Ensembl_UniProt
Q12923,9606.ENSP00000394794,UniProt_AC
Q12926,9606.ENSP00000369453,Ensembl_HGNC_uniprot_ids
Q12926,9606.ENSP00000369453,Ensembl_UniProt
Q12926,9606.ENSP00000369453,UniProt_AC
Q12962,9606.ENSP00000299424,Ensembl_HGNC_uniprot_ids
Q12962,9606.ENSP00000299424,Ensembl_UniProt
Q12962,9606.ENSP00000299424,UniProt_AC
Q12972,9606.ENSP00000311677,Ensembl_HGNC_uniprot_ids
Q12972,9606.ENSP00000311677,Ensembl_UniProt
Q12972,9606.ENSP00000311677,UniProt_AC
Q12974,9606.ENSP00000493688,Ensembl_HGNC_uniprot_ids
Q12974,9606.ENSP00000493688,Ensembl_UniProt
Q12974,9606.ENSP00000493688,UniProt_AC
Q12979,9606.ENSP00000303909,Ensembl_HGNC_uniprot_ids
Q12979,9606.ENSP00000303909,Ensembl_UniProt
Q12979,9606.ENSP00000303909,UniProt_AC
Q12983,9606.ENSP00000357625,Ensembl_HGNC_uniprot_ids
Q12983,9606.ENSP00000357625,Ensembl_UniProt
Q12983,9606.ENSP00000357625,UniProt_AC
Q12988,9606.ENSP00000303394,Ensembl_HGNC_uniprot_ids
Q12988,9606.ENSP00000303394,Ensembl_UniProt
Q12988,9606.ENSP00000303394,UniProt_AC
Q13002,9606.ENSP00000397026,Ensembl_HGNC_uniprot_ids
Q13002,9606.ENSP00000397026,Ensembl_UniProt
Q13002,9606.ENSP00000397026,UniProt_AC
Q13007,9606.ENSP00000375795,Ensembl_HGNC_uniprot_ids
Q13007,9606.ENSP00000375795,Ensembl_UniProt
Q13007,9606.ENSP00000375795,UniProt_AC
Q13009,9606.ENSP00000286827,Ensembl_HGNC_uniprot_ids
Q13009,9606.ENSP00000286827,Ensembl_UniProt
Q13009,9606.ENSP00000286827,UniProt_AC
Q13011,9606.ENSP00000221418,Ensembl_HGNC_uniprot_ids
Q13011,9606.ENSP00000221418,Ensembl_UniProt
Q13011,9606.ENSP00000221418,UniProt_AC
Q13017,9606.ENSP00000371897,Ensembl_HGNC_uniprot_ids
Q13017,9606.ENSP00000371897,Ensembl_UniProt
Q13017,9606.ENSP00000371897,UniProt_AC
Q13018,9606.ENSP00000283243,Ensembl_HGNC_uniprot_ids
Q13018,9606.ENSP00000283243,Ensembl_UniProt
Q13018,9606.ENSP00000283243,UniProt_AC
Q13043,9606.ENSP00000361892,Ensembl_HGNC_uniprot_ids
Q13043,9606.ENSP00000361892,Ensembl_UniProt
Q13043,9606.ENSP00000361892,UniProt_AC
Q13045,9606.ENSP00000324573,Ensembl_HGNC_uniprot_ids
Q13045,9606.ENSP00000324573,Ensembl_UniProt
Q13045,9606.ENSP00000324573,UniProt_AC
Q13046,9606.ENSP00000485117,Ensembl_HGNC_uniprot_ids
Q13046,9606.ENSP00000485117,Ensembl_UniProt
Q13057,9606.ENSP00000464814,Ensembl_HGNC_uniprot_ids
Q13057,9606.ENSP00000464814,Ensembl_UniProt
Q13057,9606.ENSP00000464814,UniProt_AC
Q13077,9606.ENSP00000362994,Ensembl_HGNC_uniprot_ids
Q13077,9606.ENSP00000362994,Ensembl_UniProt
Q13077,9606.ENSP00000362994,UniProt_AC
Q13084,9606.ENSP00000497004,Ensembl_HGNC_uniprot_ids
Q13084,9606.ENSP00000497004,Ensembl_UniProt
Q13084,9606.ENSP00000497004,UniProt_AC
Q13093,9606.ENSP00000274793,Ensembl_HGNC_uniprot_ids
Q13093,9606.ENSP00000274793,Ensembl_UniProt
Q13093,9606.ENSP00000274793,UniProt_AC
Q13107,9606.ENSP00000265560,Ensembl_HGNC_uniprot_ids
Q13107,9606.ENSP00000265560,Ensembl_UniProt
Q13107,9606.ENSP00000265560,UniProt_AC
Q13115,9606.ENSP00000240100,Ensembl_HGNC_uniprot_ids
Q13115,9606.ENSP00000240100,Ensembl_UniProt
Q13115,9606.ENSP00000240100,UniProt_AC
Q13123,9606.ENSP00000396301,Ensembl_HGNC_uniprot_ids
Q13123,9606.ENSP00000396301,Ensembl_UniProt
Q13123,9606.ENSP00000396301,UniProt_AC
Q13126,9606.ENSP00000494373,Ensembl_HGNC_uniprot_ids
Q13126,9606.ENSP00000494373,Ensembl_UniProt
Q13126,9606.ENSP00000494373,UniProt_AC
Q13136,9606.ENSP00000253925,Ensembl_HGNC_uniprot_ids
Q13136,9606.ENSP00000253925,Ensembl_UniProt
Q13136,9606.ENSP00000253925,UniProt_AC
Q13137,9606.ENSP00000398523,Ensembl_HGNC_uniprot_ids
Q13137,9606.ENSP00000398523,Ensembl_UniProt
Q13137,9606.ENSP00000398523,UniProt_AC
Q13145,9606.ENSP00000364683,Ensembl_HGNC_uniprot_ids
Q13145,9606.ENSP00000364683,Ensembl_UniProt
Q13145,9606.ENSP00000364683,UniProt_AC
Q13148,9606.ENSP00000240185,Ensembl_HGNC_uniprot_ids
Q13148,9606.ENSP00000240185,Ensembl_UniProt
Q13148,9606.ENSP00000240185,UniProt_AC
Q13151,9606.ENSP00000316042,Ensembl_HGNC_uniprot_ids
Q13151,9606.ENSP00000316042,Ensembl_UniProt
Q13151,9606.ENSP00000316042,UniProt_AC
Q13158,9606.ENSP00000301838,Ensembl_HGNC_uniprot_ids
Q13158,9606.ENSP00000301838,Ensembl_UniProt
Q13158,9606.ENSP00000301838,UniProt_AC
Q13162,9606.ENSP00000368646,Ensembl_HGNC_uniprot_ids
Q13162,9606.ENSP00000368646,Ensembl_UniProt
Q13162,9606.ENSP00000368646,UniProt_AC
Q13163,9606.ENSP00000178640,Ensembl_HGNC_uniprot_ids
Q13163,9606.ENSP00000178640,Ensembl_UniProt
Q13163,9606.ENSP00000178640,UniProt_AC
Q13185,9606.ENSP00000336687,Ensembl_HGNC_uniprot_ids
Q13185,9606.ENSP00000336687,Ensembl_UniProt
Q13185,9606.ENSP00000336687,UniProt_AC
Q13188,9606.ENSP00000429744,Ensembl_HGNC_uniprot_ids
Q13188,9606.ENSP00000429744,Ensembl_UniProt
Q13188,9606.ENSP00000429744,UniProt_AC
Q13203,9606.ENSP00000255416,Ensembl_HGNC_uniprot_ids
Q13203,9606.ENSP00000255416,Ensembl_UniProt
Q13203,9606.ENSP00000255416,UniProt_AC
Q13214,9606.ENSP00000480680,Ensembl_HGNC_uniprot_ids
Q13214,9606.ENSP00000480680,Ensembl_UniProt
Q13214,9606.ENSP00000480680,UniProt_AC
Q13219,9606.ENSP00000330658,Ensembl_HGNC_uniprot_ids
Q13219,9606.ENSP00000330658,Ensembl_UniProt
Q13219,9606.ENSP00000330658,UniProt_AC
Q13228,9606.ENSP00000397261,Ensembl_HGNC_uniprot_ids
Q13228,9606.ENSP00000397261,Ensembl_UniProt
Q13228,9606.ENSP00000397261,UniProt_AC
Q13231,9606.ENSP00000356198,Ensembl_HGNC_uniprot_ids
Q13231,9606.ENSP00000356198,Ensembl_UniProt
Q13231,9606.ENSP00000356198,UniProt_AC
Q13247,9606.ENSP00000244020,Ensembl_HGNC_uniprot_ids
Q13247,9606.ENSP00000244020,Ensembl_UniProt
Q13247,9606.ENSP00000244020,UniProt_AC
Q13253,9606.ENSP00000328181,Ensembl_HGNC_uniprot_ids
Q13253,9606.ENSP00000328181,Ensembl_UniProt
Q13253,9606.ENSP00000328181,UniProt_AC
Q13257,9606.ENSP00000296509,Ensembl_HGNC_uniprot_ids
Q13257,9606.ENSP00000296509,Ensembl_UniProt
Q13257,9606.ENSP00000296509,UniProt_AC
Q13261,9606.ENSP00000380421,Ensembl_HGNC_uniprot_ids
Q13261,9606.ENSP00000380421,Ensembl_UniProt
Q13261,9606.ENSP00000380421,UniProt_AC
Q13263,9606.ENSP00000253024,Ensembl_HGNC_uniprot_ids
Q13263,9606.ENSP00000253024,Ensembl_UniProt
Q13263,9606.ENSP00000253024,UniProt_AC
Q13277,9606.ENSP00000338562,Ensembl_HGNC_uniprot_ids
Q13277,9606.ENSP00000338562,Ensembl_UniProt
Q13277,9606.ENSP00000338562,UniProt_AC
Q13283,9606.ENSP00000377681,Ensembl_HGNC_uniprot_ids
Q13283,9606.ENSP00000377681,Ensembl_UniProt
Q13283,9606.ENSP00000377681,UniProt_AC
Q13287,9606.ENSP00000243346,Ensembl_HGNC_uniprot_ids
Q13287,9606.ENSP00000243346,Ensembl_UniProt
Q13287,9606.ENSP00000243346,UniProt_AC
Q13291,9606.ENSP00000438406,Ensembl_HGNC_uniprot_ids
Q13291,9606.ENSP00000438406,Ensembl_UniProt
Q13291,9606.ENSP00000438406,UniProt_AC
Q13303,9606.ENSP00000367323,Ensembl_HGNC_uniprot_ids
Q13303,9606.ENSP00000367323,Ensembl_UniProt
Q13303,9606.ENSP00000367323,UniProt_AC
Q13308,9606.ENSP00000418754,Ensembl_HGNC_uniprot_ids
Q13308,9606.ENSP00000418754,Ensembl_UniProt
Q13308,9606.ENSP00000418754,UniProt_AC
Q13309,9606.ENSP00000274255,Ensembl_HGNC_uniprot_ids
Q13309,9606.ENSP00000274255,Ensembl_UniProt
Q13309,9606.ENSP00000274255,UniProt_AC
Q13310,9606.ENSP00000361949,Ensembl_HGNC_uniprot_ids
Q13310,9606.ENSP00000361949,Ensembl_UniProt
Q13310,9606.ENSP00000361949,UniProt_AC
Q13322,9606.ENSP00000493728,Ensembl_HGNC_uniprot_ids
Q13322,9606.ENSP00000493728,Ensembl_UniProt
Q13322,9606.ENSP00000493728,UniProt_AC
Q13323,9606.ENSP00000216115,Ensembl_HGNC_uniprot_ids
Q13323,9606.ENSP00000216115,Ensembl_UniProt
Q13323,9606.ENSP00000216115,UniProt_AC
Q13332,9606.ENSP00000467537,Ensembl_HGNC_uniprot_ids
Q13332,9606.ENSP00000467537,Ensembl_UniProt
Q13332,9606.ENSP00000467537,UniProt_AC
Q13336,9606.ENSP00000390637,Ensembl_HGNC_uniprot_ids
Q13336,9606.ENSP00000390637,Ensembl_UniProt
Q13336,9606.ENSP00000390637,UniProt_AC
Q13356,9606.ENSP00000486725,Ensembl_HGNC_uniprot_ids
Q13356,9606.ENSP00000486725,Ensembl_UniProt
Q13356,9606.ENSP00000486725,UniProt_AC
Q13361,9606.ENSP00000352455,Ensembl_HGNC_uniprot_ids
Q13361,9606.ENSP00000352455,Ensembl_UniProt
Q13361,9606.ENSP00000352455,UniProt_AC
Q13363,9606.ENSP00000290921,Ensembl_HGNC_uniprot_ids
Q13363,9606.ENSP00000290921,Ensembl_UniProt
Q13363,9606.ENSP00000290921,UniProt_AC
Q13371,9606.ENSP00000259467,Ensembl_HGNC_uniprot_ids
Q13371,9606.ENSP00000259467,Ensembl_UniProt
Q13371,9606.ENSP00000259467,UniProt_AC
Q13404,9606.ENSP00000340305,Ensembl_HGNC_uniprot_ids
Q13404,9606.ENSP00000340305,Ensembl_UniProt
Q13410,9606.ENSP00000244513,Ensembl_HGNC_uniprot_ids
Q13410,9606.ENSP00000244513,Ensembl_UniProt
Q13410,9606.ENSP00000244513,UniProt_AC
Q13418,9606.ENSP00000379975,Ensembl_HGNC_uniprot_ids
Q13418,9606.ENSP00000379975,Ensembl_UniProt
Q13418,9606.ENSP00000379975,UniProt_AC
Q13421,9606.ENSP00000372313,Ensembl_HGNC_uniprot_ids
Q13421,9606.ENSP00000372313,Ensembl_UniProt
Q13421,9606.ENSP00000372313,UniProt_AC
Q13424,9606.ENSP00000217381,Ensembl_HGNC_uniprot_ids
Q13424,9606.ENSP00000217381,Ensembl_UniProt
Q13424,9606.ENSP00000217381,UniProt_AC
Q13426,9606.ENSP00000421491,Ensembl_HGNC_uniprot_ids
Q13426,9606.ENSP00000421491,Ensembl_UniProt
Q13426,9606.ENSP00000421491,UniProt_AC
Q13427,9606.ENSP00000260970,Ensembl_HGNC_uniprot_ids
Q13427,9606.ENSP00000260970,Ensembl_UniProt
Q13427,9606.ENSP00000260970,UniProt_AC
Q13442,9606.ENSP00000222968,Ensembl_HGNC_uniprot_ids
Q13442,9606.ENSP00000222968,Ensembl_UniProt
Q13442,9606.ENSP00000222968,UniProt_AC
Q13443,9606.ENSP00000419446,Ensembl_HGNC_uniprot_ids
Q13443,9606.ENSP00000419446,Ensembl_UniProt
Q13443,9606.ENSP00000419446,UniProt_AC
Q13444,9606.ENSP00000349436,Ensembl_HGNC_uniprot_ids
Q13444,9606.ENSP00000349436,Ensembl_UniProt
Q13444,9606.ENSP00000349436,UniProt_AC
Q13449,9606.ENSP00000419000,Ensembl_HGNC_uniprot_ids
Q13449,9606.ENSP00000419000,Ensembl_UniProt
Q13449,9606.ENSP00000419000,UniProt_AC
Q13451,9606.ENSP00000444810,Ensembl_HGNC_uniprot_ids
Q13451,9606.ENSP00000444810,Ensembl_UniProt
Q13451,9606.ENSP00000444810,UniProt_AC
Q13467,9606.ENSP00000354607,Ensembl_HGNC_uniprot_ids
Q13467,9606.ENSP00000354607,Ensembl_UniProt
Q13467,9606.ENSP00000354607,UniProt_AC
Q13477,9606.ENSP00000215637,Ensembl_HGNC_uniprot_ids
Q13477,9606.ENSP00000215637,Ensembl_UniProt
Q13477,9606.ENSP00000215637,UniProt_AC
Q13478,9606.ENSP00000387211,Ensembl_HGNC_uniprot_ids
Q13478,9606.ENSP00000387211,Ensembl_UniProt
Q13478,9606.ENSP00000387211,UniProt_AC
Q13480,9606.ENSP00000262995,Ensembl_HGNC_uniprot_ids
Q13480,9606.ENSP00000262995,Ensembl_UniProt
Q13480,9606.ENSP00000262995,UniProt_AC
Q13485,9606.ENSP00000341551,Ensembl_HGNC_uniprot_ids
Q13485,9606.ENSP00000341551,Ensembl_UniProt
Q13485,9606.ENSP00000341551,UniProt_AC
Q13489,9606.ENSP00000263464,Ensembl_HGNC_uniprot_ids
Q13489,9606.ENSP00000263464,Ensembl_UniProt
Q13489,9606.ENSP00000263464,UniProt_AC
Q13490,9606.ENSP00000477613,Ensembl_HGNC_uniprot_ids
Q13490,9606.ENSP00000477613,Ensembl_UniProt
Q13490,9606.ENSP00000477613,UniProt_AC
Q13501,9606.ENSP00000374455,Ensembl_HGNC_uniprot_ids
Q13501,9606.ENSP00000374455,Ensembl_UniProt
Q13501,9606.ENSP00000374455,UniProt_AC
Q13506,9606.ENSP00000336894,Ensembl_HGNC_uniprot_ids
Q13506,9606.ENSP00000336894,Ensembl_UniProt
Q13506,9606.ENSP00000336894,UniProt_AC
Q13508,9606.ENSP00000348064,Ensembl_HGNC_uniprot_ids
Q13508,9606.ENSP00000348064,Ensembl_UniProt
Q13508,9606.ENSP00000348064,UniProt_AC
Q13510,9606.ENSP00000371152,Ensembl_HGNC_uniprot_ids
Q13510,9606.ENSP00000371152,Ensembl_UniProt
Q13510,9606.ENSP00000371152,UniProt_AC
Q13519,9606.ENSP00000301908,Ensembl_HGNC_uniprot_ids
Q13519,9606.ENSP00000301908,Ensembl_UniProt
Q13519,9606.ENSP00000301908,UniProt_AC
Q13522,9606.ENSP00000257905,Ensembl_HGNC_uniprot_ids
Q13522,9606.ENSP00000257905,Ensembl_UniProt
Q13522,9606.ENSP00000257905,UniProt_AC
Q13526,9606.ENSP00000247970,Ensembl_HGNC_uniprot_ids
Q13526,9606.ENSP00000247970,Ensembl_UniProt
Q13526,9606.ENSP00000247970,UniProt_AC
Q13541,9606.ENSP00000340691,Ensembl_HGNC_uniprot_ids
Q13541,9606.ENSP00000340691,Ensembl_UniProt
Q13541,9606.ENSP00000340691,UniProt_AC
Q13542,9606.ENSP00000362314,Ensembl_HGNC_uniprot_ids
Q13542,9606.ENSP00000362314,Ensembl_UniProt
Q13542,9606.ENSP00000362314,UniProt_AC
Q13546,9606.ENSP00000259808,Ensembl_HGNC_uniprot_ids
Q13546,9606.ENSP00000259808,Ensembl_UniProt
Q13546,9606.ENSP00000259808,UniProt_AC
Q13554,9606.ENSP00000379098,Ensembl_HGNC_uniprot_ids
Q13554,9606.ENSP00000379098,Ensembl_UniProt
Q13554,9606.ENSP00000379098,UniProt_AC
Q13557,9606.ENSP00000425824,Ensembl_HGNC_uniprot_ids
Q13557,9606.ENSP00000425824,Ensembl_UniProt
Q13557,9606.ENSP00000425824,UniProt_AC
Q13561,9606.ENSP00000408910,Ensembl_HGNC_uniprot_ids
Q13561,9606.ENSP00000408910,Ensembl_UniProt
Q13561,9606.ENSP00000408910,UniProt_AC
Q13563,9606.ENSP00000237596,Ensembl_HGNC_uniprot_ids
Q13563,9606.ENSP00000237596,Ensembl_UniProt
Q13563,9606.ENSP00000237596,UniProt_AC
Q13564,9606.ENSP00000351990,Ensembl_HGNC_uniprot_ids
Q13564,9606.ENSP00000351990,Ensembl_UniProt
Q13564,9606.ENSP00000351990,UniProt_AC
Q13568,9606.ENSP00000418037,Ensembl_HGNC_uniprot_ids
Q13568,9606.ENSP00000418037,Ensembl_UniProt
Q13568,9606.ENSP00000418037,UniProt_AC
Q13572,9606.ENSP00000267615,Ensembl_HGNC_uniprot_ids
Q13572,9606.ENSP00000267615,Ensembl_UniProt
Q13572,9606.ENSP00000267615,UniProt_AC
Q13586,9606.ENSP00000478059,Ensembl_HGNC_uniprot_ids
Q13586,9606.ENSP00000478059,Ensembl_UniProt
Q13586,9606.ENSP00000478059,UniProt_AC
Q13588,9606.ENSP00000284154,Ensembl_HGNC_uniprot_ids
Q13588,9606.ENSP00000284154,Ensembl_UniProt
Q13588,9606.ENSP00000284154,UniProt_AC
Q13591,9606.ENSP00000371936,Ensembl_HGNC_uniprot_ids
Q13591,9606.ENSP00000371936,Ensembl_UniProt
Q13591,9606.ENSP00000371936,UniProt_AC
Q13596,9606.ENSP00000261889,Ensembl_HGNC_uniprot_ids
Q13596,9606.ENSP00000261889,Ensembl_UniProt
Q13596,9606.ENSP00000261889,UniProt_AC
Q13613,9606.ENSP00000414178,Ensembl_HGNC_uniprot_ids
Q13613,9606.ENSP00000414178,Ensembl_UniProt
Q13613,9606.ENSP00000414178,UniProt_AC
Q13616,9606.ENSP00000326804,Ensembl_HGNC_uniprot_ids
Q13616,9606.ENSP00000326804,Ensembl_UniProt
Q13616,9606.ENSP00000326804,UniProt_AC
Q13618,9606.ENSP00000264414,Ensembl_HGNC_uniprot_ids
Q13618,9606.ENSP00000264414,Ensembl_UniProt
Q13618,9606.ENSP00000264414,UniProt_AC
Q13620,9606.ENSP00000384109,Ensembl_HGNC_uniprot_ids
Q13620,9606.ENSP00000384109,Ensembl_UniProt
Q13620,9606.ENSP00000384109,UniProt_AC
Q13627,9606.ENSP00000340373,Ensembl_HGNC_uniprot_ids
Q13627,9606.ENSP00000340373,Ensembl_UniProt
Q13627,9606.ENSP00000340373,UniProt_AC
Q13630,9606.ENSP00000398803,Ensembl_UniProt
Q13630,9606.ENSP00000398803,UniProt_AC
Q13636,9606.ENSP00000461945,Ensembl_HGNC_uniprot_ids
Q13636,9606.ENSP00000461945,Ensembl_UniProt
Q13636,9606.ENSP00000461945,UniProt_AC
Q13637,9606.ENSP00000356465,Ensembl_HGNC_uniprot_ids
Q13637,9606.ENSP00000356465,Ensembl_UniProt
Q13637,9606.ENSP00000356465,UniProt_AC
Q13642,9606.ENSP00000498684,Ensembl_HGNC_uniprot_ids
Q13642,9606.ENSP00000498684,Ensembl_UniProt
Q13642,9606.ENSP00000498684,UniProt_AC
Q13651,9606.ENSP00000227752,Ensembl_HGNC_uniprot_ids
Q13651,9606.ENSP00000227752,Ensembl_UniProt
Q13651,9606.ENSP00000227752,UniProt_AC
Q13705,9606.ENSP00000340361,Ensembl_HGNC_uniprot_ids
Q13705,9606.ENSP00000340361,Ensembl_UniProt
Q13705,9606.ENSP00000340361,UniProt_AC
Q13740,9606.ENSP00000305988,Ensembl_HGNC_uniprot_ids
Q13740,9606.ENSP00000305988,Ensembl_UniProt
Q13740,9606.ENSP00000305988,UniProt_AC
Q13753,9606.ENSP00000264144,Ensembl_HGNC_uniprot_ids
Q13753,9606.ENSP00000264144,Ensembl_UniProt
Q13753,9606.ENSP00000264144,UniProt_AC
Q13761,9606.ENSP00000382800,Ensembl_HGNC_uniprot_ids
Q13761,9606.ENSP00000382800,Ensembl_UniProt
Q13761,9606.ENSP00000382800,UniProt_AC
Q13765,9606.ENSP00000448035,Ensembl_HGNC_uniprot_ids
Q13765,9606.ENSP00000448035,Ensembl_UniProt
Q13790,9606.ENSP00000381250,Ensembl_HGNC_uniprot_ids
Q13790,9606.ENSP00000381250,Ensembl_UniProt
Q13790,9606.ENSP00000381250,UniProt_AC
Q13813,9606.ENSP00000487444,Ensembl_HGNC_uniprot_ids
Q13813,9606.ENSP00000487444,Ensembl_UniProt
Q13813,9606.ENSP00000487444,UniProt_AC
Q13822,9606.ENSP00000259486,Ensembl_HGNC_uniprot_ids
Q13822,9606.ENSP00000259486,Ensembl_UniProt
Q13822,9606.ENSP00000259486,UniProt_AC
Q13825,9606.ENSP00000364883,Ensembl_HGNC_uniprot_ids
Q13825,9606.ENSP00000364883,Ensembl_UniProt
Q13825,9606.ENSP00000364883,UniProt_AC
Q13829,9606.ENSP00000226225,Ensembl_HGNC_uniprot_ids
Q13829,9606.ENSP00000226225,Ensembl_UniProt
Q13829,9606.ENSP00000226225,UniProt_AC
Q13838,9606.ENSP00000416269,Ensembl_HGNC_uniprot_ids
Q13838,9606.ENSP00000416269,Ensembl_UniProt
Q13838,9606.ENSP00000416269,UniProt_AC
Q13867,9606.ENSP00000261714,Ensembl_HGNC_uniprot_ids
Q13867,9606.ENSP00000261714,Ensembl_UniProt
Q13867,9606.ENSP00000261714,UniProt_AC
Q13873,9606.ENSP00000363708,Ensembl_HGNC_uniprot_ids
Q13873,9606.ENSP00000363708,Ensembl_UniProt
Q13873,9606.ENSP00000363708,UniProt_AC
Q13882,9606.ENSP00000442460,Ensembl_HGNC_uniprot_ids
Q13882,9606.ENSP00000442460,Ensembl_UniProt
Q13882,9606.ENSP00000442460,UniProt_AC
Q13884,9606.ENSP00000378965,Ensembl_HGNC_uniprot_ids
Q13884,9606.ENSP00000378965,Ensembl_UniProt
Q13884,9606.ENSP00000378965,UniProt_AC
Q13886,9606.ENSP00000366330,Ensembl_HGNC_uniprot_ids
Q13886,9606.ENSP00000366330,Ensembl_UniProt
Q13886,9606.ENSP00000366330,UniProt_AC
Q13901,9606.ENSP00000348107,Ensembl_HGNC_uniprot_ids
Q13901,9606.ENSP00000348107,Ensembl_UniProt
Q13901,9606.ENSP00000348107,UniProt_AC
Q13905,9606.ENSP00000361264,Ensembl_HGNC_uniprot_ids
Q13905,9606.ENSP00000361264,Ensembl_UniProt
Q13905,9606.ENSP00000361264,UniProt_AC
Q13907,9606.ENSP00000370748,Ensembl_HGNC_uniprot_ids
Q13907,9606.ENSP00000370748,Ensembl_UniProt
Q13907,9606.ENSP00000370748,UniProt_AC
Q13938,9606.ENSP00000498855,Ensembl_HGNC_uniprot_ids
Q13938,9606.ENSP00000498855,Ensembl_UniProt
