src,dst,weight,combined_score
1367,2603,0.9009009009009009,900.0
1367,240,0.8968968968968969,896.0
1367,5436,0.8298298298298298,829.0
1367,978,0.8258258258258259,825.0
1367,1067,0.8178178178178178,817.0
1367,5492,0.8148148148148148,814.0
1367,2492,0.8078078078078078,807.0
1367,1112,0.8008008008008008,800.0
1368,1739,0.9429429429429429,942.0
1368,1982,0.9059059059059059,905.0
1368,3950,0.9019019019019019,901.0
1368,4020,0.8488488488488488,848.0
1368,4147,0.8218218218218218,821.0
1368,4425,0.8198198198198198,819.0
1368,2609,0.8178178178178178,817.0
1368,3690,0.8058058058058059,805.0
1369,2773,1.0,999.0
1369,3439,0.998998998998999,998.0
1369,43,0.973973973973974,973.0
1369,1188,0.9529529529529529,952.0
1369,943,0.9479479479479479,947.0
1369,1489,0.9459459459459459,945.0
1369,128,0.943943943943944,943.0
1369,4158,0.93993993993994,939.0
1369,3194,0.9079079079079079,907.0
1369,3137,0.9009009009009009,900.0
1369,5380,0.8708708708708709,870.0
1369,843,0.8388388388388388,838.0
1369,111,0.7957957957957958,795.0
1369,2985,0.7907907907907908,790.0
1369,5486,0.7847847847847848,784.0
1369,1344,0.7847847847847848,784.0
1369,2745,0.7837837837837838,783.0
1369,2607,0.7737737737737738,773.0
1369,3993,0.7617617617617618,761.0
1369,3901,0.7407407407407407,740.0
1370,2560,0.98998998998999,989.0
1370,4004,0.8428428428428428,842.0
1370,491,0.7527527527527528,752.0
1370,4485,0.7237237237237237,723.0
1370,3346,0.7027027027027027,702.0
1371,4680,0.8638638638638638,863.0
1372,2788,0.996996996996997,996.0
1372,1733,0.992992992992993,992.0
1372,3816,0.987987987987988,987.0
1372,1301,0.986986986986987,986.0
1372,1813,0.9629629629629629,962.0
1372,1458,0.8868868868868869,886.0
1372,3686,0.8768768768768769,876.0
1372,363,0.8728728728728729,872.0
1372,2221,0.8468468468468469,846.0
1372,3200,0.7957957957957958,795.0
1372,3145,0.7777777777777778,777.0
1372,4451,0.7737737737737738,773.0
1372,1120,0.7357357357357357,735.0
1372,3028,0.7037037037037037,703.0
1373,2974,0.9579579579579579,957.0
1373,294,0.948948948948949,948.0
1373,634,0.9459459459459459,945.0
1373,980,0.8538538538538538,853.0
1373,4243,0.8418418418418419,841.0
1373,3912,0.8298298298298298,829.0
1373,329,0.8268268268268268,826.0
1373,2577,0.7657657657657657,765.0
1373,3333,0.7507507507507507,750.0
1373,450,0.7447447447447447,744.0
1373,3502,0.7337337337337337,733.0
1373,1840,0.7137137137137137,713.0
1374,4670,0.96996996996997,969.0
1374,903,0.9229229229229229,922.0
1374,983,0.8318318318318318,831.0
1374,1985,0.8208208208208209,820.0
1374,4308,0.7377377377377378,737.0
1375,3346,1.0,999.0
1375,4513,1.0,999.0
1375,4485,1.0,999.0
1375,491,1.0,999.0
1375,3496,1.0,999.0
1375,2486,0.998998998998999,998.0
1375,2560,0.997997997997998,997.0
1375,2326,0.990990990990991,990.0
1375,92,0.975975975975976,975.0
1375,541,0.9669669669669669,966.0
1375,3699,0.9479479479479479,947.0
1375,5433,0.91991991991992,919.0
1375,1477,0.908908908908909,908.0
1375,2140,0.9039039039039038,903.0
1375,5136,0.8978978978978979,897.0
1375,4240,0.8898898898898899,889.0
1375,4708,0.8878878878878879,887.0
1375,1755,0.8518518518518519,851.0
1375,721,0.8198198198198198,819.0
1375,4915,0.7987987987987988,798.0
1376,2156,1.0,999.0
1377,2395,0.7587587587587588,758.0
1378,128,0.996996996996997,996.0
1378,384,0.988988988988989,988.0
1378,943,0.9769769769769769,976.0
1378,110,0.9379379379379379,937.0
1378,2433,0.9359359359359359,935.0
1378,330,0.934934934934935,934.0
1378,122,0.934934934934935,934.0
1378,4051,0.913913913913914,913.0
1378,1959,0.9129129129129129,912.0
1378,4403,0.9039039039039038,903.0
1378,1338,0.8938938938938938,893.0
1379,4194,0.9309309309309309,930.0
1379,4392,0.9269269269269269,926.0
1379,4533,0.9129129129129129,912.0
1379,3521,0.9119119119119119,911.0
1379,5029,0.908908908908909,908.0
1379,1921,0.9079079079079079,907.0
1379,2022,0.8858858858858859,885.0
1379,1690,0.7387387387387387,738.0
1380,260,0.986986986986987,986.0
1380,2728,0.986986986986987,986.0
1380,4072,0.97997997997998,979.0
1380,1631,0.974974974974975,974.0
1380,1538,0.9619619619619619,961.0
1380,2305,0.9519519519519519,951.0
1380,4131,0.943943943943944,943.0
1380,2581,0.9329329329329329,932.0
1380,1151,0.9319319319319319,931.0
1380,3439,0.9319319319319319,931.0
1380,2794,0.9309309309309309,930.0
1380,1607,0.9279279279279279,927.0
1380,1086,0.9109109109109109,910.0
1380,3075,0.908908908908909,908.0
1380,4539,0.9069069069069069,906.0
1380,5011,0.8628628628628628,862.0
1380,3021,0.8618618618618619,861.0
1380,3225,0.8578578578578578,857.0
1380,4300,0.8528528528528528,852.0
1380,329,0.8518518518518519,851.0
1381,629,1.0,999.0
1381,4487,1.0,999.0
1381,1014,0.992992992992993,992.0
1381,4682,0.973973973973974,973.0
1381,2621,0.8018018018018018,801.0
1381,4882,0.7787787787787788,778.0
1381,2103,0.7747747747747747,774.0
1381,1517,0.7697697697697697,769.0
1381,89,0.7657657657657657,765.0
1381,5406,0.7647647647647647,764.0
1381,2964,0.7597597597597597,759.0
1381,2950,0.7287287287287287,728.0
1381,5055,0.7157157157157157,715.0
1381,3204,0.7097097097097097,709.0
1382,27,1.0,999.0
1382,3183,1.0,999.0
1382,2715,1.0,999.0
1382,1906,1.0,999.0
1382,4569,1.0,999.0
1382,5452,0.998998998998999,998.0
1382,3508,0.997997997997998,997.0
1382,2028,0.995995995995996,995.0
1382,2985,0.991991991991992,991.0
1382,4215,0.97997997997998,979.0
1382,882,0.933933933933934,933.0
1382,4985,0.9219219219219219,921.0
1382,3353,0.9169169169169169,916.0
1382,2209,0.908908908908909,908.0
1382,4459,0.8058058058058059,805.0
1382,3910,0.8048048048048048,804.0
1382,2643,0.7927927927927928,792.0
1382,4140,0.7497497497497497,749.0
1382,782,0.7387387387387387,738.0
1382,1760,0.7277277277277278,727.0
1383,5487,0.8038038038038038,803.0
1384,2197,0.998998998998999,998.0
1384,2880,0.998998998998999,998.0
1384,1212,0.995995995995996,995.0
1384,4362,0.995995995995996,995.0
1384,1902,0.975975975975976,975.0
1384,3359,0.9619619619619619,961.0
1384,4157,0.9579579579579579,957.0
1384,3846,0.9529529529529529,952.0
1384,1914,0.8758758758758759,875.0
1384,5150,0.8348348348348348,834.0
1384,4519,0.8048048048048048,804.0
1384,636,0.7737737737737738,773.0
1384,376,0.7637637637637638,763.0
1384,3978,0.7637637637637638,763.0
1385,2642,1.0,999.0
1385,152,0.9329329329329329,932.0
1385,1195,0.7797797797797797,779.0
1385,4460,0.7627627627627628,762.0
1385,3162,0.7577577577577578,757.0
1385,1028,0.7467467467467468,746.0
1386,1468,1.0,999.0
1386,5004,0.996996996996997,996.0
1386,4249,0.9459459459459459,945.0
1386,3055,0.8378378378378378,837.0
1386,2771,0.8078078078078078,807.0
1386,424,0.7527527527527528,752.0
1386,3873,0.7527527527527528,752.0
1386,603,0.7157157157157157,715.0
1386,722,0.7007007007007007,700.0
1387,3257,1.0,999.0
1387,390,1.0,999.0
1387,2768,1.0,999.0
1387,2569,1.0,999.0
1387,4077,0.998998998998999,998.0
1387,824,0.997997997997998,997.0
1387,5462,0.997997997997998,997.0
1387,5185,0.996996996996997,996.0
1387,2635,0.996996996996997,996.0
1387,4269,0.996996996996997,996.0
1387,257,0.98998998998999,989.0
1387,4775,0.98998998998999,989.0
1387,214,0.986986986986987,986.0
1387,3398,0.982982982982983,982.0
1387,1010,0.9819819819819819,981.0
1387,1701,0.9819819819819819,981.0
1387,1527,0.9619619619619619,961.0
1387,702,0.9259259259259259,925.0
1387,763,0.908908908908909,908.0
1387,5388,0.8748748748748749,874.0
1388,2133,0.980980980980981,980.0
1388,576,0.960960960960961,960.0
1388,1619,0.923923923923924,923.0
1389,4342,0.7357357357357357,735.0
1390,1666,0.8658658658658659,865.0
1391,644,0.9459459459459459,945.0
1391,5000,0.9309309309309309,930.0
1391,417,0.9099099099099099,909.0
1391,2094,0.8628628628628628,862.0
1391,2238,0.7727727727727728,772.0
1392,2939,0.9109109109109109,910.0
1392,1238,0.8378378378378378,837.0
1392,1951,0.8338338338338338,833.0
1393,787,0.98998998998999,989.0
1393,1637,0.9409409409409409,940.0
1393,4530,0.9279279279279279,927.0
1393,4392,0.7917917917917918,791.0
1393,3066,0.7807807807807807,780.0
1393,4194,0.7807807807807807,780.0
1393,3521,0.7177177177177178,717.0
1393,2022,0.7097097097097097,709.0
1394,4229,0.9459459459459459,945.0
1394,3940,0.943943943943944,943.0
1394,4043,0.93993993993994,939.0
1394,518,0.8988988988988988,898.0
1394,4475,0.8528528528528528,852.0
1394,1461,0.7917917917917918,791.0
1395,2048,0.8498498498498499,849.0
1395,5109,0.8168168168168168,816.0
1395,1851,0.8098098098098098,809.0
1395,4412,0.7937937937937938,793.0
1396,5403,0.998998998998999,998.0
1396,4131,0.97997997997998,979.0
1396,3416,0.9419419419419419,941.0
1396,743,0.91991991991992,919.0
1396,1973,0.9159159159159159,915.0
1396,3868,0.9009009009009009,900.0
1396,1354,0.8978978978978979,897.0
1396,4436,0.8958958958958959,895.0
1396,4072,0.8938938938938938,893.0
1396,1876,0.8818818818818819,881.0
1396,5037,0.8788788788788788,878.0
1396,5178,0.8098098098098098,809.0
1396,329,0.8078078078078078,807.0
1396,2950,0.8078078078078078,807.0
1396,1016,0.8058058058058059,805.0
1396,865,0.8018018018018018,801.0
1396,4752,0.7917917917917918,791.0
1396,1461,0.7897897897897898,789.0
1396,5220,0.7777777777777778,777.0
1396,1716,0.7767767767767768,776.0
1397,4106,0.7197197197197197,719.0
1397,3724,0.7187187187187187,718.0
1398,1015,0.9479479479479479,947.0
1398,1281,0.9209209209209209,920.0
1398,4475,0.8648648648648649,864.0
1398,4579,0.8588588588588588,858.0
1398,3285,0.8548548548548549,854.0
1398,1076,0.8458458458458459,845.0
1398,3940,0.8418418418418419,841.0
1398,4912,0.7157157157157157,715.0
1398,3557,0.7137137137137137,713.0
1399,2080,1.0,999.0
1399,4912,0.998998998998999,998.0
1399,4460,0.994994994994995,994.0
1399,4164,0.977977977977978,977.0
1399,5195,0.9769769769769769,976.0
1399,1235,0.9159159159159159,915.0
1399,4437,0.8898898898898899,889.0
1399,5063,0.8468468468468469,846.0
1399,4372,0.8328328328328328,832.0
1399,1050,0.7547547547547547,754.0
1399,3524,0.7227227227227228,722.0
1400,3988,0.8408408408408409,840.0
1400,5499,0.7837837837837838,783.0
1400,5269,0.7797797797797797,779.0
1400,4230,0.7107107107107107,710.0
1401,4912,1.0,999.0
1401,1235,0.991991991991992,991.0
1401,5195,0.9819819819819819,981.0
1401,3018,0.960960960960961,960.0
1401,5499,0.9579579579579579,957.0
1401,4874,0.924924924924925,924.0
1401,2460,0.9009009009009009,900.0
1401,2556,0.8488488488488488,848.0
1401,1689,0.8448448448448449,844.0
1401,1281,0.8288288288288288,828.0
1401,846,0.8258258258258259,825.0
1401,4876,0.8188188188188188,818.0
1401,3312,0.8048048048048048,804.0
1401,1193,0.7957957957957958,795.0
1401,2853,0.7657657657657657,765.0
1401,1409,0.7467467467467468,746.0
1401,2828,0.7347347347347347,734.0
1401,751,0.7347347347347347,734.0
1401,748,0.7227227227227228,722.0
1401,2568,0.7217217217217218,721.0
1402,3982,1.0,999.0
1402,2740,0.997997997997998,997.0
1402,935,0.993993993993994,993.0
1402,1894,0.988988988988989,988.0
1402,2235,0.8838838838838838,883.0
1402,1105,0.8638638638638638,863.0
1402,3367,0.8148148148148148,814.0
1402,1862,0.7527527527527528,752.0
1402,1044,0.7317317317317318,731.0
1402,5497,0.7247247247247247,724.0
1402,165,0.7147147147147147,714.0
1402,217,0.7107107107107107,710.0
1403,832,1.0,999.0
1403,1548,1.0,999.0
1403,1457,0.998998998998999,998.0
1403,2240,0.997997997997998,997.0
1403,3503,0.98998998998999,989.0
1403,1431,0.98998998998999,989.0
1403,4006,0.986986986986987,986.0
1403,5380,0.9769769769769769,976.0
1403,2952,0.974974974974975,974.0
1403,4838,0.973973973973974,973.0
1403,5191,0.968968968968969,968.0
1403,3465,0.9679679679679679,967.0
1403,2747,0.9629629629629629,962.0
1403,4313,0.960960960960961,960.0
1403,2697,0.94994994994995,949.0
1403,235,0.9479479479479479,947.0
1403,1425,0.938938938938939,938.0
1403,2259,0.9379379379379379,937.0
1403,1260,0.9369369369369369,936.0
1403,3796,0.9329329329329329,932.0
1404,1044,0.978978978978979,978.0
1404,4698,0.9279279279279279,927.0
1404,5416,0.9229229229229229,922.0
1404,3982,0.9159159159159159,915.0
1404,3045,0.913913913913914,913.0
1404,2026,0.913913913913914,913.0
1404,2640,0.9129129129129129,912.0
1404,3973,0.9069069069069069,906.0
1404,4250,0.9059059059059059,905.0
1404,5027,0.9039039039039038,903.0
1404,335,0.9009009009009009,900.0
1404,1453,0.8878878878878879,887.0
1404,4815,0.8498498498498499,849.0
1404,2264,0.8478478478478478,847.0
1404,246,0.7917917917917918,791.0
1404,2265,0.7867867867867868,786.0
1404,4736,0.7707707707707707,770.0
1404,3822,0.7407407407407407,740.0
1404,1073,0.7237237237237237,723.0
1404,3447,0.7237237237237237,723.0
1405,819,0.958958958958959,958.0
1405,1731,0.8538538538538538,853.0
1405,3303,0.8518518518518519,851.0
1405,3431,0.8248248248248248,824.0
1406,3000,0.9679679679679679,967.0
1406,5100,0.7597597597597597,759.0
1407,2778,0.998998998998999,998.0
1407,1008,0.9109109109109109,910.0
1407,2057,0.8608608608608609,860.0
1407,3031,0.8598598598598599,859.0
1407,2745,0.8318318318318318,831.0
1407,2773,0.8158158158158159,815.0
1407,843,0.7337337337337337,733.0
1408,1948,0.9209209209209209,920.0
1408,3718,0.8478478478478478,847.0
1408,1636,0.8228228228228228,822.0
1408,3493,0.7047047047047047,704.0
1409,5171,1.0,999.0
1409,630,1.0,999.0
1409,1644,0.998998998998999,998.0
1409,2082,0.998998998998999,998.0
1409,4446,0.998998998998999,998.0
1409,2871,0.998998998998999,998.0
1409,1124,0.995995995995996,995.0
1409,2568,0.995995995995996,995.0
1409,4755,0.995995995995996,995.0
1409,2559,0.993993993993994,993.0
1409,5499,0.993993993993994,993.0
1409,5107,0.986986986986987,986.0
1409,5046,0.986986986986987,986.0
1409,16,0.985985985985986,985.0
1409,2714,0.984984984984985,984.0
1409,505,0.983983983983984,983.0
1409,456,0.982982982982983,982.0
1409,4099,0.980980980980981,980.0
1409,3401,0.974974974974975,974.0
1409,3615,0.9679679679679679,967.0
1410,4314,0.8608608608608609,860.0
1410,5298,0.7767767767767768,776.0
1410,4439,0.7527527527527528,752.0
1410,4059,0.7227227227227228,722.0
1411,4314,0.972972972972973,972.0
1411,2389,0.913913913913914,913.0
1411,804,0.8998998998998999,899.0
1411,1712,0.8908908908908909,890.0
1411,1134,0.8888888888888888,888.0
1411,3776,0.8078078078078078,807.0
1411,967,0.7377377377377378,737.0
1411,201,0.7317317317317318,731.0
1411,1586,0.7067067067067067,706.0
1412,1548,0.996996996996997,996.0
1412,1425,0.995995995995996,995.0
1412,2952,0.994994994994995,994.0
1412,4838,0.993993993993994,993.0
1412,1431,0.987987987987988,987.0
1412,2697,0.987987987987988,987.0
1412,832,0.987987987987988,987.0
1412,372,0.986986986986987,986.0
1412,5191,0.9669669669669669,966.0
1412,4313,0.965965965965966,965.0
1412,2240,0.9429429429429429,942.0
1412,1457,0.9329329329329329,932.0
1412,235,0.9309309309309309,930.0
1412,4006,0.918918918918919,918.0
1412,3796,0.908908908908909,908.0
1412,4563,0.8978978978978979,897.0
1412,3465,0.8788788788788788,878.0
1412,1260,0.8698698698698699,869.0
1412,3503,0.8638638638638638,863.0
1412,1416,0.8208208208208209,820.0
1413,844,0.97997997997998,979.0
1413,1093,0.9469469469469469,946.0
1413,1718,0.9379379379379379,937.0
1413,713,0.9039039039039038,903.0
1413,2059,0.8838838838838838,883.0
1413,1780,0.8208208208208209,820.0
1413,2160,0.8008008008008008,800.0
1413,1625,0.7837837837837838,783.0
1413,4776,0.7737737737737738,773.0
1413,1463,0.7677677677677678,767.0
1413,1752,0.7527527527527528,752.0
1413,1999,0.7337337337337337,733.0
1413,5251,0.7077077077077077,707.0
1414,3758,0.8748748748748749,874.0
1414,2000,0.8698698698698699,869.0
1414,4393,0.8558558558558559,855.0
1414,847,0.7677677677677678,767.0
1414,5460,0.7247247247247247,724.0
1414,4477,0.7247247247247247,724.0
1415,187,0.8288288288288288,828.0
1415,3885,0.8088088088088088,808.0
1416,1548,1.0,999.0
1416,832,1.0,999.0
1416,2390,0.992992992992993,992.0
1416,4827,0.9679679679679679,967.0
1416,3465,0.938938938938939,938.0
1416,1403,0.9329329329329329,932.0
1416,237,0.913913913913914,913.0
1416,1841,0.8808808808808809,880.0
1416,1056,0.8658658658658659,865.0
1416,1457,0.8488488488488488,848.0
1416,1737,0.8388388388388388,838.0
1416,235,0.8328328328328328,832.0
1416,1755,0.8328328328328328,832.0
1416,1561,0.8328328328328328,832.0
1416,2272,0.8298298298298298,829.0
1416,1412,0.8208208208208209,820.0
1416,4110,0.8168168168168168,816.0
1416,757,0.8158158158158159,815.0
1416,277,0.8058058058058059,805.0
1416,1431,0.8028028028028028,802.0
1417,4801,0.8338338338338338,833.0
1417,4143,0.8198198198198198,819.0
1417,77,0.7957957957957958,795.0
1417,1225,0.7917917917917918,791.0
1417,2554,0.7907907907907908,790.0
1417,4523,0.7857857857857858,785.0
1417,5381,0.7667667667667668,766.0
1418,1732,0.8458458458458459,845.0
1418,4801,0.7017017017017017,701.0
1419,2680,0.990990990990991,990.0
1419,5344,0.8668668668668669,866.0
1419,594,0.8598598598598599,859.0
1419,3137,0.8568568568568569,856.0
1419,670,0.8438438438438438,843.0
1419,1711,0.7887887887887888,788.0
1419,3274,0.7757757757757757,775.0
1419,895,0.7617617617617618,761.0
1419,1293,0.7277277277277278,727.0
1419,4874,0.7237237237237237,723.0
1419,2862,0.7157157157157157,715.0
1420,5069,0.987987987987988,987.0
1420,3899,0.973973973973974,973.0
1420,1237,0.9529529529529529,952.0
1420,4456,0.9519519519519519,951.0
1420,2966,0.8978978978978979,897.0
1420,318,0.8918918918918919,891.0
1420,1979,0.8918918918918919,891.0
1420,5431,0.8868868868868869,886.0
1420,2126,0.8838838838838838,883.0
1420,2641,0.8758758758758759,875.0
1420,2494,0.8718718718718719,871.0
1420,3262,0.8648648648648649,864.0
1420,1806,0.8328328328328328,832.0
1420,371,0.8288288288288288,828.0
1420,2563,0.8278278278278278,827.0
1420,4822,0.7977977977977978,797.0
1420,1675,0.7887887887887888,788.0
1420,2481,0.7637637637637638,763.0
1420,3814,0.7557557557557557,755.0
1420,1016,0.7337337337337337,733.0
1421,1163,0.998998998998999,998.0
1421,1487,0.991991991991992,991.0
1421,443,0.974974974974975,974.0
1421,4412,0.974974974974975,974.0
1421,3650,0.95995995995996,959.0
1421,1810,0.950950950950951,950.0
1421,856,0.944944944944945,944.0
1421,1350,0.938938938938939,938.0
1421,4303,0.9369369369369369,936.0
1421,603,0.9359359359359359,935.0
1421,449,0.91991991991992,919.0
1421,1338,0.9169169169169169,916.0
1421,301,0.9159159159159159,915.0
1421,3780,0.9119119119119119,911.0
1421,2889,0.9099099099099099,909.0
1421,202,0.908908908908909,908.0
1421,1025,0.9079079079079079,907.0
1421,1910,0.9039039039039038,903.0
1421,2992,0.8748748748748749,874.0
1421,1494,0.8508508508508509,850.0
1422,3949,0.9219219219219219,921.0
1422,4934,0.914914914914915,914.0
1422,4530,0.914914914914915,914.0
1422,3678,0.908908908908909,908.0
1422,794,0.908908908908909,908.0
1422,3008,0.9069069069069069,906.0
1422,1434,0.9029029029029029,902.0
1422,3754,0.9019019019019019,901.0
1422,5328,0.9019019019019019,901.0
1422,4699,0.9009009009009009,900.0
1422,1684,0.9009009009009009,900.0
1422,4303,0.8308308308308309,830.0
1422,2735,0.7257257257257257,725.0
1422,4282,0.7247247247247247,724.0
1422,5490,0.7097097097097097,709.0
1422,5483,0.7067067067067067,706.0
1423,3446,0.914914914914915,914.0
1423,452,0.8758758758758759,875.0
1423,5426,0.8418418418418419,841.0
1423,4625,0.8408408408408409,840.0
1423,5331,0.8248248248248248,824.0
1423,1177,0.8228228228228228,822.0
1423,1162,0.8098098098098098,809.0
1423,5225,0.8018018018018018,801.0
1423,1864,0.7617617617617618,761.0
1423,5467,0.7587587587587588,758.0
1424,2848,1.0,999.0
1424,1760,1.0,999.0
1424,2028,0.998998998998999,998.0
1424,795,0.996996996996997,996.0
1424,2586,0.996996996996997,996.0
1424,5451,0.996996996996997,996.0
1424,3078,0.982982982982983,982.0
1424,2144,0.9769769769769769,976.0
1424,1992,0.96996996996997,969.0
1424,3199,0.968968968968969,968.0
1424,1291,0.9579579579579579,957.0
1424,241,0.948948948948949,948.0
1424,1193,0.93993993993994,939.0
1424,490,0.9179179179179179,917.0
1424,52,0.9029029029029029,902.0
1424,3012,0.8098098098098098,809.0
1424,1926,0.8008008008008008,800.0
1424,5303,0.7987987987987988,798.0
1424,4972,0.7637637637637638,763.0
1424,5490,0.7497497497497497,749.0
1425,1056,0.998998998998999,998.0
1425,2272,0.997997997997998,997.0
1425,1412,0.995995995995996,995.0
1425,832,0.98998998998999,989.0
1425,9,0.964964964964965,964.0
1425,5191,0.960960960960961,960.0
1425,4933,0.955955955955956,955.0
1425,4110,0.955955955955956,955.0
1425,1737,0.944944944944945,944.0
1425,1548,0.9429429429429429,942.0
1425,1403,0.938938938938939,938.0
1425,5065,0.934934934934935,934.0
1425,3277,0.9309309309309309,930.0
1425,3536,0.9169169169169169,916.0
1425,1430,0.9129129129129129,912.0
1425,757,0.9129129129129129,912.0
1425,3290,0.9019019019019019,901.0
1425,277,0.8168168168168168,816.0
1425,5380,0.8088088088088088,808.0
1425,3553,0.8088088088088088,808.0
1426,2310,1.0,999.0
1426,4424,1.0,999.0
1426,348,0.992992992992993,992.0
1426,4168,0.987987987987988,987.0
1426,1646,0.974974974974975,974.0
1426,1015,0.964964964964965,964.0
1426,3940,0.950950950950951,950.0
1426,5387,0.94994994994995,949.0
1426,2873,0.92992992992993,929.0
1426,4766,0.9259259259259259,925.0
1426,5122,0.9109109109109109,910.0
1426,4475,0.8928928928928929,892.0
1426,4065,0.8798798798798799,879.0
1426,3565,0.8778778778778779,877.0
1426,314,0.8738738738738738,873.0
1426,2367,0.8668668668668669,866.0
1426,5403,0.8658658658658659,865.0
1426,4131,0.8628628628628628,862.0
1426,322,0.8608608608608609,860.0
1426,3506,0.8598598598598599,859.0
1427,2815,0.9369369369369369,936.0
1427,1484,0.9329329329329329,932.0
1427,1109,0.7437437437437437,743.0
1428,1518,0.964964964964965,964.0
1428,3084,0.950950950950951,950.0
1428,605,0.9409409409409409,940.0
1428,195,0.9099099099099099,909.0
1428,943,0.9029029029029029,902.0
1428,128,0.9029029029029029,902.0
1428,3467,0.9019019019019019,901.0
1428,2796,0.7257257257257257,725.0
1429,3107,1.0,999.0
1429,4970,1.0,999.0
1429,3306,1.0,999.0
1429,866,1.0,999.0
1429,1439,0.982982982982983,982.0
1429,2112,0.9719719719719719,971.0
1429,749,0.9669669669669669,966.0
1429,1334,0.9629629629629629,962.0
1429,715,0.958958958958959,958.0
1429,87,0.8158158158158159,815.0
1429,4600,0.7847847847847848,784.0
1429,298,0.7737737737737738,773.0
1430,2511,1.0,999.0
1430,2021,1.0,999.0
1430,2472,0.997997997997998,997.0
1430,4418,0.992992992992993,992.0
1430,4879,0.990990990990991,990.0
1430,2282,0.975975975975976,975.0
1430,3210,0.974974974974975,974.0
1430,4456,0.973973973973974,973.0
1430,4538,0.9679679679679679,967.0
1430,2494,0.964964964964965,964.0
1430,4910,0.964964964964965,964.0
1430,3004,0.9629629629629629,962.0
1430,705,0.960960960960961,960.0
1430,3071,0.9479479479479479,947.0
1430,4489,0.9469469469469469,946.0
1430,1457,0.9409409409409409,940.0
1430,4029,0.9379379379379379,937.0
1430,3063,0.9359359359359359,935.0
1430,518,0.933933933933934,933.0
1430,3064,0.9329329329329329,932.0
1431,1403,0.98998998998999,989.0
1431,1412,0.987987987987988,987.0
1431,1056,0.985985985985986,985.0
1431,2272,0.96996996996997,969.0
1431,1737,0.94994994994995,949.0
1431,277,0.948948948948949,948.0
1431,757,0.9459459459459459,945.0
1431,4110,0.9429429429429429,942.0
1431,235,0.924924924924925,924.0
1431,1561,0.8988988988988988,898.0
1431,3465,0.8828828828828829,882.0
1431,1548,0.8658658658658659,865.0
1431,746,0.8338338338338338,833.0
1431,832,0.8178178178178178,817.0
1431,1416,0.8028028028028028,802.0
1431,237,0.7907907907907908,790.0
1431,1755,0.7557557557557557,755.0
1431,1260,0.7537537537537538,753.0
1431,4827,0.7437437437437437,743.0
1431,5380,0.7357357357357357,735.0
1432,396,0.9179179179179179,917.0
1432,930,0.913913913913914,913.0
1432,5411,0.9069069069069069,906.0
1432,3226,0.9039039039039038,903.0
1432,2808,0.8488488488488488,848.0
1432,2196,0.8178178178178178,817.0
1432,4025,0.8088088088088088,808.0
1432,804,0.8028028028028028,802.0
1432,201,0.7777777777777778,777.0
1432,1134,0.7327327327327328,732.0
1432,1935,0.7017017017017017,701.0
1433,3299,0.997997997997998,997.0
1433,3797,0.995995995995996,995.0
1433,509,0.9459459459459459,945.0
1433,642,0.933933933933934,933.0
1433,2299,0.8878878878878879,887.0
1433,1058,0.8828828828828829,882.0
1433,4220,0.8508508508508509,850.0
1433,1159,0.8068068068068068,806.0
1433,3186,0.8048048048048048,804.0
1433,2458,0.8028028028028028,802.0
1433,4416,0.7917917917917918,791.0
1433,1182,0.7707707707707707,770.0
1433,4881,0.7647647647647647,764.0
1433,742,0.7647647647647647,764.0
1433,5198,0.7607607607607607,760.0
1433,2460,0.7507507507507507,750.0
1433,3312,0.7507507507507507,750.0
1433,1720,0.7417417417417418,741.0
1433,4293,0.7407407407407407,740.0
1433,2497,0.7367367367367368,736.0
1434,3520,0.996996996996997,996.0
1434,2805,0.985985985985986,985.0
1434,2540,0.9679679679679679,967.0
1434,2949,0.9519519519519519,951.0
1434,3393,0.950950950950951,950.0
1434,5483,0.950950950950951,950.0
1434,3678,0.950950950950951,950.0
1434,543,0.948948948948949,948.0
1434,5168,0.9479479479479479,947.0
1434,448,0.9479479479479479,947.0
1434,3897,0.944944944944945,944.0
1434,5328,0.9369369369369369,936.0
1434,2219,0.934934934934935,934.0
1434,2690,0.9329329329329329,932.0
1434,5109,0.9319319319319319,931.0
1434,4040,0.92992992992993,929.0
1434,305,0.928928928928929,928.0
1434,5490,0.923923923923924,923.0
1434,2719,0.9219219219219219,921.0
1434,743,0.9219219219219219,921.0
1435,4314,0.9619619619619619,961.0
1435,804,0.908908908908909,908.0
1435,1712,0.8798798798798799,879.0
1435,3776,0.8258258258258259,825.0
1435,2223,0.7707707707707707,770.0
1435,5298,0.7647647647647647,764.0
1435,201,0.7457457457457457,745.0
1435,2307,0.7417417417417418,741.0
1435,2728,0.7237237237237237,723.0
1436,4329,0.8038038038038038,803.0
1436,2136,0.7277277277277278,727.0
1436,4914,0.7217217217217218,721.0
1437,389,0.8408408408408409,840.0
1437,4536,0.8168168168168168,816.0
1437,861,0.7607607607607607,760.0
1437,3513,0.7517517517517518,751.0
1437,4264,0.7027027027027027,702.0
1438,342,1.0,999.0
1438,1953,0.998998998998999,998.0
1438,322,0.998998998998999,998.0
1438,2945,0.997997997997998,997.0
1438,5294,0.996996996996997,996.0
1438,2969,0.996996996996997,996.0
1438,1869,0.994994994994995,994.0
1438,790,0.991991991991992,991.0
1438,1907,0.987987987987988,987.0
1438,4065,0.964964964964965,964.0
